packet_id,item_id,sku_id,core_item_id,Qty,item_status,order_status,is_shipped,is_realised,is_delivered,fr_is_refunded,order_delivered_date,return_status,payment_method,article_type,master_category,brand,gender,tax,tax_rate,igst_rate,cgst_rate,sgst_rate,location_type,order_created_date,order_packed_date,order_shipped_date,fr_refunded_date,fr_restocked_date,return_status_display_name,last_modified_on,Delivery_State,Seller_state_Code,warehouse_id,warehouse_name,exchange_ID,refund_mode,warehouse_pincode,customer_pincode,foci_warehouse_id,state,dm_warehouse_pincode,warehouse_city,lmc_warehouse_id,row_num,MRP,shipment_value,item_revenue_inc_cashback,shipping_charges,gift_charges,GiftCard,phonepe,loyalty_pts_used,cashback,Instant_Cashback,myntra_credits,Mynts,fr_refund_amount,TCS,seller_name,Net_Amount,certificateNumber,Seller_GSTIN,Shipping_case,Tax_Seller_GSTIN,base_amount,tds_rate,tcs_amount,tds_amount,cgst_tcs_amount,sgst_tcs_amount,igst_tcs_amount
9577710474,10031864083,67993308,,1,C,C,1,1,1,1,20240812,DLS,cod,Saree Blouse,Apparel,Molcha,Women,1.218581,5,5,0,0,,20240807,20240808,20240809,20240819,19700101,Delivered to Seller,54:54.0,ODISHA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,769004,5212,DELHI,110070,NEW DELHI,5212,1,1665,915,915,0,0,0,0,0,0,0,0,0,915,8.714285714,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,871.42,0.01,4.35,8.71,0,0,4.35
8033273056,10033242652,94164884,,1,C,C,1,1,1,1,20240813,DLS,cod,Saree Blouse,Apparel,Molcha,Women,0.540665,5,5,0,0,,20240808,20240809,20240810,20240820,19700101,Delivered to Seller,19:24.0,BIHAR,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,813201,5212,DELHI,110070,NEW DELHI,5212,1,1665,915,915,0,0,0,0,0,0,0,0,0,915,8.714285714,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,871.42,0.01,4.35,8.71,0,0,4.35
8051361824,10051331477,66984916,,1,C,C,1,1,1,1,20240827,RL,cod,Tops,Apparel,Molcha,Women,1.37007,12,12,0,0,,20240824,20240824,20240825,20240831,19700101,,40:19.0,HARYANA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,127306,5212,DELHI,110070,NEW DELHI,5212,1,2999,1499,1499,0,0,0,0,0,0,0,18.3,0,1499,13.38392857,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1338.39,0.01,6.69,13.38,0,0,6.69
8043445995,10043415617,52849098,,1,C,C,1,1,1,1,20240820,DLS,cod,Saree Blouse,Apparel,Molcha,Women,1.349526,5,5,0,0,,20240816,20240816,20240817,20240821,19700101,Delivered to Seller,17:03.0,WEST BENGAL,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,743273,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8022278562,10022257577,64549862,,1,C,C,1,1,1,1,20240806,RL,cod,Saree Blouse,Apparel,Molcha,Women,4.58,5,5,0,0,,20240801,20240801,20240802,20240816,19700101,,12:49.0,BIHAR,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,854334,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8052857839,10052827503,49906330,,1,C,C,1,1,1,1,20240828,LPI,on,Saree Blouse,Apparel,Molcha,Women,0,5,5,0,0,,20240825,20240826,20240827,20240831,19700101,,03:51.0,RAJASTHAN,DELHI,5212,STEP BY STEP CREATIONS  PPMP,8058796521,OR,110070,302017,5212,DELHI,110070,NEW DELHI,5212,1,1665,666,666,0,0,0,0,0,0,0,0,0,666,6.342857143,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,634.28,0.01,3.17,6.34,0,0,3.17
8045458631,10045428259,80052316,,1,C,C,1,1,1,1,20240823,RL,on,Saree Blouse,Apparel,Molcha,Women,1.601345,5,5,0,0,,20240818,20240819,20240821,20240824,19700101,,32:24.0,MAHARASHTRA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,400076,5212,DELHI,110070,NEW DELHI,5212,1,2099,839,839,0,0,0,0,0,0,0,0,0,839,7.99047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,799.04,0.01,3.99,7.99,0,0,3.99
9576395725,10026180980,94164898,,1,C,C,1,1,1,1,20240807,DLS,on,Saree Blouse,Apparel,Molcha,Women,0.387567,5,5,0,0,,20240803,20240805,20240806,20240812,19700101,Delivered to Seller,56:45.0,HIMACHAL PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,174305,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8049063509,10049033143,78487608,,1,C,C,1,1,1,1,20240824,RL,on,Salwar,Apparel,Molcha,Women,1.300022,5,5,0,0,,20240821,20240822,20240823,20240827,19700101,,31:18.0,UTTAR PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,250001,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,894.69,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8034250172,10034219769,68931434,,1,C,C,1,1,1,1,20240815,DLS,on,Harem Pants,Apparel,Molcha,Women,0,5,5,0,0,,20240809,20240810,20240810,20240819,19700101,Delivered to Seller,22:09.0,MAHARASHTRA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,411033,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,899,0,0,0,0,0,0,0,0,0,899,8.561904762,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8042514306,10042483924,67436906,,1,C,C,1,1,1,1,20240818,DLS,cod,Saree Blouse,Apparel,Molcha,Women,0.856531,5,5,0,0,,20240815,20240816,20240817,20240820,19700101,Delivered to Seller,54:55.0,UTTAR PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,MYNTCREDIT,110070,262001,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,334.5,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8044141623,10044111249,46946884,,1,C,C,1,1,1,1,20240819,DLS,cod,Saree Blouse,Apparel,Molcha,Women,4.58,5,5,0,0,,20240816,20240817,20240817,20240820,19700101,Delivered to Seller,11:51.0,PUNJAB,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,143501,5212,DELHI,110070,NEW DELHI,5212,1,1665,915,915,0,0,0,0,0,0,0,0,0,915,8.714285714,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,871.42,0.01,4.35,8.71,0,0,4.35
8050102771,10050072405,52849051,,1,C,C,1,1,1,1,20240824,RL,cod,Saree Blouse,Apparel,Molcha,Women,4.58,5,0,2.5,2.5,,20240822,20240823,20240824,20240827,19700101,,25:34.0,DELHI,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,110028,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Local,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,2.295,2.295,0
8023737743,10023715247,45874680,,1,C,C,1,1,1,1,20240806,DLS,cod,Palazzos,Apparel,Molcha,Women,3.251123,5,5,0,0,,20240802,20240802,20240803,20240807,19700101,Delivered to Seller,13:47.0,KARNATAKA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,560103,5212,DELHI,110070,NEW DELHI,5212,1,1665,915,915,0,0,0,0,0,0,0,0,0,915,8.714285714,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,871.42,0.01,4.35,8.71,0,0,4.35
8033704258,10033673855,45477143,,1,C,C,1,1,1,1,20240812,DLS,on,Palazzos,Apparel,Molcha,Women,3.05,5,5,0,0,,20240809,20240809,20240810,20240826,19700101,Delivered to Seller,25:55.0,PUNJAB,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,140307,5212,DELHI,110070,NEW DELHI,5212,1,1665,765,765,0,0,0,0,0,0,0,0,0,765,7.285714286,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,728.57,0.01,3.64,7.28,0,0,3.64
8029200151,10029169740,75347322,,1,C,C,1,1,1,1,20240810,DLS,on,Saree Blouse,Apparel,Molcha,Women,0.294384,5,5,0,0,,20240806,20240806,20240806,20240813,19700101,Delivered to Seller,25:35.0,TAMILNADU,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,600097,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8041883047,10041852661,66970834,,1,C,C,1,1,1,1,20240822,RL,cod,Dresses,Apparel,Molcha,Women,3.05,12,12,0,0,,20240814,20240816,20240817,20240824,19700101,,19:55.0,ASSAM,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,MYNTCREDIT,110070,784110,5212,DELHI,110070,NEW DELHI,5212,1,3000,1650,1650,0,0,0,0,0,0,0,0,0,1650,14.73214286,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1473.21,0.01,7.36,14.73,0,0,7.36
8019637066,10019616064,96461179,,1,C,C,1,1,1,1,20240801,DLS,on,Salwar,Apparel,Molcha,Women,0,12,12,0,0,,20240729,20240729,20240730,20240803,19700101,Delivered to Seller,22:09.0,MAHARASHTRA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,8024973813,OR,110070,440022,5212,DELHI,110070,NEW DELHI,5212,1,3000,1650,1650,0,0,0,0,0,0,0,0,0,1650,14.73214286,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1473.21,0.01,7.36,14.73,0,0,7.36
8040008030,10039977640,64441476,,1,C,C,1,1,1,1,20240815,DLS,on,Saree Blouse,Apparel,Molcha,Women,1.300022,5,0,2.5,2.5,,20240813,20240813,20240814,20240817,19700101,Delivered to Seller,25:34.0,DELHI,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,MYNTCREDIT,110070,110078,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,303.4,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Local,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,2.295,2.295,0
8022356740,10022335755,75501570,,1,C,C,1,1,1,1,20240802,DLS,on,Palazzos,Apparel,Molcha,Women,0.896995,5,5,0,0,,20240801,20240801,20240802,20240802,19700101,Delivered to Seller,12:55.0,UTTAR PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,201318,5212,DELHI,110070,NEW DELHI,5212,1,1665,832,832,0,0,0,0,0,0,0,0,0,832,7.923809524,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,792.38,0.01,3.96,7.92,0,0,3.96
8035272380,10035241978,48517842,,1,C,C,1,1,1,1,20240814,DLS,on,Palazzos,Apparel,Molcha,Women,0.816964,12,12,0,0,,20240810,20240810,20240810,20240818,19700101,Delivered to Seller,25:24.0,MAHARASHTRA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,400101,5212,DELHI,110070,NEW DELHI,5212,1,3000,1380,1380,0,0,0,0,0,0,0,1380,0,1380,12.32142857,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1232.14,0.01,6.16,12.32,0,0,6.16
8027240248,10027215301,49631351,,1,C,C,1,1,1,1,20240811,DLS,on,Cushion Covers,Home,Molcha,Unisex,0.377002,5,5,0,0,,20240804,20240805,20240806,20240812,19700101,Delivered to Seller,22:08.0,KARNATAKA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,MYNTCREDIT,110070,560048,5212,DELHI,110070,NEW DELHI,5212,1,1600,240,240,0,0,0,0,0,0,0,0,0,240,2.285714286,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,228.57,0.01,1.14,2.28,0,0,1.14
9579685904,10037558626,77519600,,1,C,C,1,1,1,1,20240819,RL,on,Salwar,Apparel,Molcha,Women,0.189814,5,5,0,0,,20240811,20240812,20240814,20240822,19700101,,30:10.0,ASSAM,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,781006,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8046404880,10046374510,82300840,,1,C,C,1,1,1,1,20240824,RL,on,Saree Blouse,Apparel,Molcha,Women,0,5,5,0,0,,20240818,20240819,20240821,20240828,19700101,,13:04.0,MAHARASHTRA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,412105,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,879,0,0,0,0,0,0,0,0,0,879,8.371428571,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8024870196,10024846834,52849035,,1,C,C,1,1,1,1,20240804,DLS,on,Saree Blouse,Apparel,Molcha,Women,0,5,0,2.5,2.5,,20240802,20240803,20240804,20240808,19700101,Delivered to Seller,56:44.0,DELHI,DELHI,5212,STEP BY STEP CREATIONS  PPMP,8031794987,OR,110070,110043,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Local,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,2.295,2.295,0
8047440836,10047410468,75347326,,1,C,C,1,1,1,1,20240824,RL,on,Saree Blouse,Apparel,Molcha,Women,1.503513,5,5,0,0,,20240820,20240820,20240821,20240824,19700101,,33:59.0,KARNATAKA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,8051803391,OR,110070,560099,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8050023393,10049993027,64441510,,1,C,C,1,1,1,1,20240828,RL,on,Saree Blouse,Apparel,Molcha,Women,3.05,5,5,0,0,,20240822,20240823,20240824,20240829,19700101,,36:59.0,TAMILNADU,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,600018,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,965,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
9580541485,10041121843,64441484,,1,C,C,1,1,1,1,20240816,DLS,on,Saree Blouse,Apparel,Molcha,Women,0.980931,5,0,2.5,2.5,,20240814,20240814,20240815,20240817,19700101,Delivered to Seller,22:08.0,DELHI,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,110015,5212,DELHI,110070,NEW DELHI,5212,1,1665,915,915,0,0,0,0,0,0,0,0,0,915,8.714285714,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Local,07AAMPM7556K1Z1,871.42,0.01,4.35,8.71,2.175,2.175,0
8041744820,10041714434,85740984,,1,C,C,1,1,1,1,20240817,DLS,cod,Saree Blouse,Apparel,Molcha,Women,4.58,5,5,0,0,,20240814,20240814,20240817,20240818,19700101,Delivered to Seller,53:02.0,HARYANA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,MYNTCREDIT,110070,122017,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8020424606,10020403611,78487652,,1,C,C,1,1,1,1,20240802,DLS,cod,Salwar,Apparel,Molcha,Women,0,5,5,0,0,,20240730,20240730,20240731,20240804,19700101,Delivered to Seller,11:19.0,MAHARASHTRA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,8025906816,OR,110070,440016,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,868,0,0,0,0,0,0,0,655,0,868,8.266666667,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8017021336,10017000327,66487514,,1,C,C,1,1,1,1,20240727,DLS,on,Palazzos,Apparel,Molcha,Women,1.022627,5,0,2.5,2.5,,20240726,20240726,20240727,20240804,19700101,Delivered to Seller,17:47.0,DELHI,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,110034,5212,DELHI,110070,NEW DELHI,5212,1,1665,915,915,0,0,0,0,0,0,0,915,0,915,8.714285714,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Local,07AAMPM7556K1Z1,871.42,0.01,4.35,8.71,2.175,2.175,0
8017313705,10017292696,67907206,,1,C,C,1,1,1,1,20240730,DLS,on,Dresses,Apparel,Molcha,Women,0.907856,5,5,0,0,,20240726,20240727,20240728,20240801,19700101,Delivered to Seller,47:06.0,MAHARASHTRA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,410210,5212,DELHI,110070,NEW DELHI,5212,1,1665,915,855,0,0,0,0,0,0,0,0,0,855,8.142857143,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,871.42,0.01,4.35,8.71,0,0,4.35
8045709774,10045679402,68355868,,1,C,C,1,1,1,1,20240823,RL,on,Saree Blouse,Apparel,Molcha,Women,2.581417,12,12,0,0,,20240818,20240819,20240821,20240826,19700101,,47:12.0,MAHARASHTRA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,400061,5212,DELHI,110070,NEW DELHI,5212,1,4000,1840,1840,0,0,0,0,0,0,0,0,0,1840,16.42857143,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1642.85,0.01,8.21,16.42,0,0,8.21
8013865692,10013844679,52849035,,1,C,C,1,1,1,1,20240727,DLS,on,Saree Blouse,Apparel,Molcha,Women,1.592667,5,5,0,0,,20240722,20240723,20240724,20240806,19700101,Delivered to Seller,12:24.0,ODISHA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,760010,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8045539419,10045509047,66970860,,1,C,C,1,1,1,1,20240827,RL,on,Dresses,Apparel,Molcha,Women,3.05,12,12,0,0,,20240818,20240819,20240821,20240830,19700101,,06:52.0,CHHATISHGARH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,492001,5212,DELHI,110070,NEW DELHI,5212,1,3000,1650,1650,0,0,0,0,0,0,0,0,0,1650,14.73214286,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1473.21,0.01,7.36,14.73,0,0,7.36
9573236325,10017014344,95279942,,1,C,C,1,1,1,1,20240731,DLS,on,Salwar,Apparel,Molcha,Women,1.525,12,12,0,0,,20240726,20240727,20240728,20240801,19700101,Delivered to Seller,47:07.0,MAHARASHTRA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,400081,5212,DELHI,110070,NEW DELHI,5212,1,2599,1299,1299,0,0,0,0,0,0,0,0,0,1299,11.59821429,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1159.82,0.01,5.79,11.59,0,0,5.79
8030044591,10030014182,66984862,,1,C,C,1,1,1,1,20240810,DLS,on,Saree Blouse,Apparel,Molcha,Women,3.05,12,12,0,0,,20240806,20240807,20240808,20240812,19700101,Delivered to Seller,15:43.0,UTTAR PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,231216,5212,DELHI,110070,NEW DELHI,5212,1,2999,1499,1499,0,0,0,0,0,0,0,0,0,1499,13.38392857,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1338.39,0.01,6.69,13.38,0,0,6.69
8032322479,10032292072,48792054,,1,C,C,1,1,1,1,20240810,DLS,on,Saree Blouse,Apparel,Molcha,Women,0.670035,12,12,0,0,,20240808,20240808,20240809,20240821,19700101,Delivered to Seller,54:55.0,HARYANA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,133001,5212,DELHI,110070,NEW DELHI,5212,1,1665,1500,1500,0,0,0,0,0,0,0,419.25,0,1500,13.39285714,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1339.28,0.01,6.69,13.39,0,0,6.69
8018597309,10018576303,78487596,,1,C,C,1,1,1,1,20240801,DLS,on,Salwar,Apparel,Molcha,Women,1.368953,5,5,0,0,,20240728,20240729,20240729,20240806,19700101,Delivered to Seller,17:47.0,HARYANA,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,122102,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,71.6,6.19,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8032854121,10032823716,95280344,,1,C,C,1,1,1,1,20240810,DLS,cod,Salwar,Apparel,Molcha,Women,0.876818,12,12,0,0,,20240808,20240809,20240810,20240811,19700101,Delivered to Seller,20:43.0,UTTAR PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,MYNTCREDIT,110070,201002,5212,DELHI,110070,NEW DELHI,5212,1,2599,1195,1195,0,0,0,0,0,0,0,5.89,0,1195,10.66964286,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1066.96,0.01,5.33,10.66,0,0,5.33
8046364437,10046334067,94637530,,1,C,C,1,1,1,1,20240821,DLS,on,Salwar,Apparel,Molcha,Women,1.189235,12,0,6,6,,20240818,20240819,20240821,20240822,19700101,Delivered to Seller,25:25.0,DELHI,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,110012,5212,DELHI,110070,NEW DELHI,5212,1,4000,1840,1840,0,0,0,0,0,0,183.65,0,0,1840,16.42857143,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Local,07AAMPM7556K1Z1,1642.85,0.01,8.21,16.42,4.105,4.105,0
8021917373,10021896384,95280554,,1,C,C,1,1,1,1,20240802,DLS,on,Salwar,Apparel,Molcha,Women,1.494779,12,12,0,0,,20240731,20240801,20240802,20240803,19700101,Delivered to Seller,47:06.0,UTTAR PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,8024549153,OR,110070,201301,5212,DELHI,110070,NEW DELHI,5212,1,5000,2300,2300,0,0,0,0,0,0,0,0,0,2300,20.53571429,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,2053.57,0.01,10.26,20.53,0,0,10.26
8011113923,10011092905,94164918,,1,C,C,1,1,1,1,20240724,DLS,cod,Saree Blouse,Apparel,Molcha,Women,0,5,5,0,0,,20240720,20240722,20240723,20240805,19700101,Delivered to Seller,00:28.0,RAJASTHAN,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,NEFT,110070,302017,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,910,0,0,0,0,0,0,0,0,0,910,8.666666667,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8050036290,10050005924,94164918,,1,C,C,1,1,1,1,20240825,RL,on,Saree Blouse,Apparel,Molcha,Women,0,5,5,0,0,,20240822,20240823,20240824,20240829,19700101,,17:33.0,RAJASTHAN,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,302003,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
8054258649,10054228314,68355848,,1,C,C,1,1,1,1,20240830,RL,on,Saree Blouse,Apparel,Molcha,Women,3.05,12,12,0,0,,20240827,20240827,20240827,20240831,19700101,,09:03.0,UTTARAKHAND,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,MYNTCREDIT,110070,262502,5212,DELHI,110070,NEW DELHI,5212,1,4000,1840,1840,0,0,0,0,0,0,0,1024.4,0,1840,16.42857143,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1642.85,0.01,8.21,16.42,0,0,8.21
8026951715,10026926768,75388840,,1,C,C,1,1,1,1,20240807,DLS,on,Harem Pants,Apparel,Molcha,Women,2.149368,12,12,0,0,,20240804,20240805,20240806,20240808,19700101,Delivered to Seller,20:54.0,HIMACHAL PRADESH,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,173212,5212,DELHI,110070,NEW DELHI,5212,1,4000,1840,1840,0,0,0,0,0,0,0,0,0,1840,16.42857143,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,1642.85,0.01,8.21,16.42,0,0,8.21
9579685904,10037558675,78362844,,1,C,C,1,1,1,1,20240819,RL,on,Salwar,Apparel,Molcha,Women,0.189814,5,5,0,0,,20240811,20240812,20240814,20240822,19700101,,26:44.0,ASSAM,DELHI,5212,STEP BY STEP CREATIONS  PPMP,,OR,110070,781006,5212,DELHI,110070,NEW DELHI,5212,1,2099,965,965,0,0,0,0,0,0,0,0,0,965,9.19047619,STEP BY STEP CREATIONS,,,07AAMPM7556K1Z1,Interstate,07AAMPM7556K1Z1,919.04,0.01,4.59,9.19,0,0,4.59
